Mean TemperatureC,Max TemperatureC_1_days_before,Max TemperatureC_2_days_before,Max TemperatureC_3_days_before,Max TemperatureC_4_days_before,Mean TemperatureC_1_days_before,Mean TemperatureC_2_days_before,Mean TemperatureC_3_days_before,Mean TemperatureC_4_days_before,Min TemperatureC_1_days_before,Min TemperatureC_2_days_before,Min TemperatureC_3_days_before,Min TemperatureC_4_days_before,Dew PointC_1_days_before,Dew PointC_2_days_before,Dew PointC_3_days_before,Dew PointC_4_days_before,MeanDew PointC_1_days_before,MeanDew PointC_2_days_before,MeanDew PointC_3_days_before,MeanDew PointC_4_days_before,Min DewpointC_1_days_before,Min DewpointC_2_days_before,Min DewpointC_3_days_before,Min DewpointC_4_days_before,Max Humidity_1_days_before,Max Humidity_2_days_before,Max Humidity_3_days_before,Max Humidity_4_days_before, Mean Humidity_1_days_before, Mean Humidity_2_days_before, Mean Humidity_3_days_before, Mean Humidity_4_days_before, Min Humidity_1_days_before, Min Humidity_2_days_before, Min Humidity_3_days_before, Min Humidity_4_days_before, Max Sea Level PressurehPa_1_days_before, Max Sea Level PressurehPa_2_days_before, Max Sea Level PressurehPa_3_days_before, Max Sea Level PressurehPa_4_days_before, Mean Sea Level PressurehPa_1_days_before, Mean Sea Level PressurehPa_2_days_before, Mean Sea Level PressurehPa_3_days_before, Mean Sea Level PressurehPa_4_days_before, Min Sea Level PressurehPa_1_days_before, Min Sea Level PressurehPa_2_days_before, Min Sea Level PressurehPa_3_days_before, Min Sea Level PressurehPa_4_days_before, Max VisibilityKm_1_days_before, Max VisibilityKm_2_days_before, Max VisibilityKm_3_days_before, Max VisibilityKm_4_days_before, Mean VisibilityKm_1_days_before, Mean VisibilityKm_2_days_before, Mean VisibilityKm_3_days_before, Mean VisibilityKm_4_days_before, Min VisibilitykM_1_days_before, Min VisibilitykM_2_days_before, Min VisibilitykM_3_days_before, Min VisibilitykM_4_days_before, Max Wind SpeedKm/h_1_days_before, Max Wind SpeedKm/h_2_days_before, Max Wind SpeedKm/h_3_days_before, Max Wind SpeedKm/h_4_days_before, Mean Wind SpeedKm/h_1_days_before, Mean Wind SpeedKm/h_2_days_before, Mean Wind SpeedKm/h_3_days_before, Mean Wind SpeedKm/h_4_days_before,Precipitationmm_1_days_before,Precipitationmm_2_days_before,Precipitationmm_3_days_before,Precipitationmm_4_days_before,Max TemperatureCaverage_of_last_2_days,Mean TemperatureCaverage_of_last_2_days,Min TemperatureCaverage_of_last_2_days,Dew PointCaverage_of_last_2_days,MeanDew PointCaverage_of_last_2_days,Min DewpointCaverage_of_last_2_days,Max Humidityaverage_of_last_2_days, Mean Humidityaverage_of_last_2_days, Min Humidityaverage_of_last_2_days, Max Sea Level PressurehPaaverage_of_last_2_days, Mean Sea Level PressurehPaaverage_of_last_2_days, Min Sea Level PressurehPaaverage_of_last_2_days, Max VisibilityKmaverage_of_last_2_days, Mean VisibilityKmaverage_of_last_2_days, Min VisibilitykMaverage_of_last_2_days, Max Wind SpeedKm/haverage_of_last_2_days, Mean Wind SpeedKm/haverage_of_last_2_days,Precipitationmmaverage_of_last_2_days,Max TemperatureCaverage_of_last_3_days,Mean TemperatureCaverage_of_last_3_days,Min TemperatureCaverage_of_last_3_days,Dew PointCaverage_of_last_3_days,MeanDew PointCaverage_of_last_3_days,Min DewpointCaverage_of_last_3_days,Max Humidityaverage_of_last_3_days, Mean Humidityaverage_of_last_3_days, Min Humidityaverage_of_last_3_days, Max Sea Level PressurehPaaverage_of_last_3_days, Mean Sea Level PressurehPaaverage_of_last_3_days, Min Sea Level PressurehPaaverage_of_last_3_days, Max VisibilityKmaverage_of_last_3_days, Mean VisibilityKmaverage_of_last_3_days, Min VisibilitykMaverage_of_last_3_days, Max Wind SpeedKm/haverage_of_last_3_days, Mean Wind SpeedKm/haverage_of_last_3_days,Precipitationmmaverage_of_last_3_days,Max TemperatureCtrend_in_last_2_days,Mean TemperatureCtrend_in_last_2_days,Min TemperatureCtrend_in_last_2_days,Dew PointCtrend_in_last_2_days,MeanDew PointCtrend_in_last_2_days,Min DewpointCtrend_in_last_2_days,Max Humiditytrend_in_last_2_days, Mean Humiditytrend_in_last_2_days, Min Humiditytrend_in_last_2_days, Max Sea Level PressurehPatrend_in_last_2_days, Mean Sea Level PressurehPatrend_in_last_2_days, Min Sea Level PressurehPatrend_in_last_2_days, Max VisibilityKmtrend_in_last_2_days, Mean VisibilityKmtrend_in_last_2_days, Min VisibilitykMtrend_in_last_2_days, Max Wind SpeedKm/htrend_in_last_2_days, Mean Wind SpeedKm/htrend_in_last_2_days,Precipitationmmtrend_in_last_2_days,Max TemperatureCtrend_in_last_3_days,Mean TemperatureCtrend_in_last_3_days,Min TemperatureCtrend_in_last_3_days,Dew PointCtrend_in_last_3_days,MeanDew PointCtrend_in_last_3_days,Min DewpointCtrend_in_last_3_days,Max Humiditytrend_in_last_3_days, Mean Humiditytrend_in_last_3_days, Min Humiditytrend_in_last_3_days, Max Sea Level PressurehPatrend_in_last_3_days, Mean Sea Level PressurehPatrend_in_last_3_days, Min Sea Level PressurehPatrend_in_last_3_days, Max VisibilityKmtrend_in_last_3_days, Mean VisibilityKmtrend_in_last_3_days, Min VisibilitykMtrend_in_last_3_days, Max Wind SpeedKm/htrend_in_last_3_days, Mean Wind SpeedKm/htrend_in_last_3_days,Precipitationmmtrend_in_last_3_days,Max TemperatureCtrend_in_last_4_days,Mean TemperatureCtrend_in_last_4_days,Min TemperatureCtrend_in_last_4_days,Dew PointCtrend_in_last_4_days,MeanDew PointCtrend_in_last_4_days,Min DewpointCtrend_in_last_4_days,Max Humiditytrend_in_last_4_days, Mean Humiditytrend_in_last_4_days, Min Humiditytrend_in_last_4_days, Max Sea Level PressurehPatrend_in_last_4_days, Mean Sea Level PressurehPatrend_in_last_4_days, Min Sea Level PressurehPatrend_in_last_4_days, Max VisibilityKmtrend_in_last_4_days, Mean VisibilityKmtrend_in_last_4_days, Min VisibilitykMtrend_in_last_4_days, Max Wind SpeedKm/htrend_in_last_4_days, Mean Wind SpeedKm/htrend_in_last_4_days,Precipitationmmtrend_in_last_4_days
30,35.0,31.0,34.0,35.0,30.0,28.0,29.0,29.0,24.0,25.0,24.0,24.0,76.0,78.0,74.0,73.0,73.0,75.0,73.0,72.0,69.0,72.0,71.0,68.0,100.0,94.0,94.0,94.0,73.0,81.0,73.0,70.0,46.0,68.0,52.0,46.0,1021.0,1019.0,1019.0,1019.0,1018.0,1017.0,1016.0,1017.0,1016.0,1016.0,1014.0,1014.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,8.0,11.0,16.0,16.0,21.0,16.0,21.0,23.0,8.0,8.0,10.0,10.0,0.0,1.0,0.0,0.0,35.5,30.0,24.0,75.5,72.0,68.5,93.5,69.0,44.0,1021.0,1018.0,1015.5,16.0,15.0,12.0,17.0,5.5,0.0,34.0,29.333333333333332,24.333333333333332,76.33333333333333,73.0,69.66666666666667,93.66666666666667,73.0,52.0,1020.3333333333334,1017.6666666666666,1015.6666666666666,16.0,15.333333333333334,11.666666666666666,16.666666666666668,6.333333333333333,0.3333333333333333,2.9154759474226504,1.4142135623730951,-0.7071067811865476,-1.5811388300841898,-2.0,-2.23606797749979,-8.154753215150045,-8.0,-15.811388300841896,1.4142135623730951,0.7071067811865476,-0.7071067811865476,0.0,0.0,5.244044240850758,-4.415880433163924,-3.5355339059327378,-0.7071067811865476,1.632993161855452,1.0,0.0,1.9148542155126762,-1.1547005383792515,-1.7320508075688772,-6.658328118479393,-4.618802153517006,-9.018499505645789,1.1547005383792515,0.816496580927726,1.0,0.0,0.0,3.1622776601683795,-4.618802153517006,-3.1091263510296048,0.0,1.3228756555322954,0.8660254037844386,0.0,1.7320508075688772,-0.8660254037844386,0.0,-5.766281297335398,-3.7080992435478315,-7.211102550927978,1.0,0.5,0.8660254037844386,0.0,0.0,2.7386127875258306,-4.123105625617661,-2.692582403567252,0.0
31,36.0,35.0,31.0,34.0,30.0,30.0,28.0,29.0,24.0,24.0,25.0,24.0,75.0,76.0,78.0,74.0,71.0,73.0,75.0,73.0,68.0,69.0,72.0,71.0,87.0,100.0,94.0,94.0,65.0,73.0,81.0,73.0,42.0,46.0,68.0,52.0,1021.0,1021.0,1019.0,1019.0,1018.0,1018.0,1017.0,1016.0,1015.0,1016.0,1016.0,1014.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,8.0,11.0,16.0,13.0,21.0,16.0,21.0,3.0,8.0,8.0,10.0,0.0,0.0,1.0,0.0,37.0,30.5,23.0,74.0,71.0,68.0,93.5,67.0,39.5,1019.5,1017.5,1014.5,16.0,15.0,9.0,27.5,4.0,4.0,36.333333333333336,30.333333333333332,23.333333333333332,74.66666666666667,71.66666666666667,68.33333333333333,95.66666666666667,69.0,41.666666666666664,1020.0,1017.6666666666666,1015.0,16.0,14.666666666666666,8.666666666666666,25.333333333333332,5.333333333333333,2.6666666666666665,1.5811388300841898,0.7071067811865476,-1.4142135623730951,-1.5811388300841898,-1.4142135623730951,-0.7071067811865476,0.0,-4.898979485566356,-4.527692569068709,-2.1213203435596424,-0.7071067811865476,-1.0,0.0,0.0,-8.12403840463596,19.710403344427025,-3.24037034920393,5.656854249492381,2.6457513110645907,1.2909944487358056,-1.2909944487358056,-1.7320508075688772,-1.632993161855452,-1.8257418583505538,3.4641016151377544,-6.110100926607787,-13.228756555322953,-1.2909944487358056,0.0,-0.816496580927726,0.0,-1.1547005383792515,-6.855654600401044,16.350331291240963,-2.6457513110645907,4.58257569495584,1.7320508075688772,1.0,-1.0,1.3228756555322954,-1.0,-1.5,3.0,-3.4641016151377544,-8.200609733428363,-1.118033988749895,0.5,0.7071067811865476,0.0,-1.0,-6.442049363362563,13.937359864766353,-2.5,4.0
29,38.0,36.0,35.0,31.0,31.0,30.0,30.0,28.0,22.0,24.0,24.0,25.0,73.0,75.0,76.0,78.0,71.0,71.0,73.0,75.0,68.0,68.0,69.0,72.0,100.0,87.0,100.0,94.0,69.0,65.0,73.0,81.0,37.0,42.0,46.0,68.0,1018.0,1021.0,1021.0,1019.0,1017.0,1018.0,1018.0,1017.0,1014.0,1015.0,1016.0,1016.0,16.0,16.0,16.0,16.0,14.0,16.0,14.0,16.0,2.0,16.0,8.0,11.0,42.0,13.0,21.0,16.0,5.0,3.0,8.0,8.0,8.0,0.0,0.0,1.0,37.0,30.0,22.0,74.0,70.5,67.0,96.5,67.5,38.0,1018.0,1016.0,1013.5,16.0,15.0,9.0,28.0,4.0,4.0,36.666666666666664,30.0,22.666666666666668,74.33333333333333,70.66666666666667,67.33333333333333,93.33333333333333,66.66666666666667,39.333333333333336,1019.0,1016.6666666666666,1014.0,16.0,15.333333333333334,11.333333333333334,23.0,3.6666666666666665,2.6666666666666665,0.0,-1.224744871391589,-1.4142135623730951,0.0,-0.7071067811865476,-1.4142135623730951,7.745966692414834,1.8708286933869707,-3.24037034920393,-2.1213203435596424,-1.5811388300841898,-1.0,0.0,0.0,0.0,5.338539126015656,0.0,0.0,0.5773502691896257,-1.0,-1.1547005383792515,-0.5773502691896257,-1.2909944487358056,-1.2909944487358056,-4.041451884327381,-4.358898943540674,-3.5118845842842465,-1.7320508075688772,-1.2909944487358056,-1.0,0.0,1.1547005383792515,4.618802153517006,-1.5275252316519468,-2.886751345948129,0.0,2.0615528128088303,0.5,-1.118033988749895,-1.118033988749895,-1.5,-1.8708286933869707,-1.8027756377319946,-5.5,-11.412712210513327,-1.118033988749895,-1.0,-0.8660254037844386,0.0,0.0,3.7080992435478315,2.1213203435596424,-2.5,-0.5
29,36.0,38.0,36.0,35.0,29.0,31.0,30.0,30.0,22.0,22.0,24.0,24.0,75.0,73.0,75.0,76.0,70.0,71.0,71.0,73.0,66.0,68.0,68.0,69.0,93.0,100.0,87.0,100.0,66.0,69.0,65.0,73.0,39.0,37.0,42.0,46.0,1018.0,1018.0,1021.0,1021.0,1015.0,1017.0,1018.0,1018.0,1013.0,1014.0,1015.0,1016.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,14.0,16.0,2.0,16.0,8.0,14.0,42.0,13.0,21.0,3.0,5.0,3.0,8.0,0.0,8.0,0.0,0.0,35.0,29.0,23.0,74.5,70.5,66.5,90.5,65.5,40.0,1017.0,1014.5,1013.0,16.0,16.0,16.0,15.0,4.5,0.0,36.0,29.666666666666668,22.666666666666668,74.0,70.66666666666667,67.0,93.66666666666667,66.66666666666667,39.0,1017.3333333333334,1015.3333333333334,1013.3333333333334,16.0,15.333333333333334,11.333333333333334,24.0,4.666666666666667,2.6666666666666665,-2.0,-1.4142135623730951,1.4142135623730951,1.224744871391589,0.0,-1.224744871391589,-6.082762530298219,-2.23606797749979,2.0,-1.4142135623730951,-1.5811388300841898,-0.7071067811865476,0.0,1.4142135623730951,9.899494936611665,-19.748417658131498,1.5811388300841898,-5.656854249492381,-1.1547005383792515,-1.0,0.0,-0.5773502691896257,0.0,-1.0,5.627314338711377,1.4142135623730951,-2.3804761428476167,-2.0816659994661326,-1.4142135623730951,-0.816496580927726,0.0,0.0,0.0,4.509249752822894,1.7320508075688772,0.0,-0.8660254037844386,-0.8660254037844386,0.0,-0.7071067811865476,-1.0,-1.0,-4.301162633521313,-3.8078865529319543,-2.8722813232690143,-1.8027756377319946,-1.224744871391589,-0.8660254037844386,0.0,1.0,4.0,-0.8660254037844386,-2.0,0.0
29,34.0,36.0,38.0,36.0,29.0,29.0,31.0,30.0,24.0,22.0,22.0,24.0,74.0,75.0,73.0,75.0,71.0,70.0,71.0,71.0,67.0,66.0,68.0,68.0,88.0,93.0,100.0,87.0,65.0,66.0,69.0,65.0,41.0,39.0,37.0,42.0,1016.0,1018.0,1018.0,1021.0,1014.0,1015.0,1017.0,1018.0,1013.0,1013.0,1014.0,1015.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,2.0,16.0,16.0,14.0,42.0,13.0,6.0,3.0,5.0,3.0,0.0,0.0,8.0,0.0,35.0,29.0,23.5,74.0,71.0,68.0,90.5,67.5,43.5,1016.5,1014.5,1013.0,16.0,16.0,14.5,16.0,7.0,0.0,35.333333333333336,29.0,23.0,74.33333333333333,70.66666666666667,67.33333333333333,91.33333333333333,67.0,42.0,1017.0,1014.6666666666666,1013.0,16.0,16.0,15.0,15.333333333333334,5.666666666666667,0.0,0.0,0.0,1.224744871391589,-0.7071067811865476,0.7071067811865476,1.5811388300841898,0.0,3.4641016151377544,3.8078865529319543,-1.224744871391589,0.0,0.0,0.0,0.0,-2.1213203435596424,1.4142135623730951,2.5495097567963922,0.0,-1.1547005383792515,-1.1547005383792515,1.0,1.0,0.0,0.5773502691896257,-4.041451884327381,2.23606797749979,3.3166247903554,-1.0,-1.1547005383792515,-0.5773502691896257,0.0,1.1547005383792515,7.895146188218008,-16.1245154965971,1.7320508075688772,-4.618802153517006,0.0,-0.8660254037844386,-0.5,-0.5,0.0,0.5,5.477225575051661,2.7838821814150108,1.4142135623730951,-1.7320508075688772,-1.118033988749895,-0.7071067811865476,0.0,0.0,-1.5,3.905124837953327,1.8027756377319946,0.0
31,36.0,34.0,36.0,38.0,29.0,29.0,29.0,31.0,23.0,24.0,22.0,22.0,74.0,74.0,75.0,73.0,71.0,71.0,70.0,71.0,69.0,67.0,66.0,68.0,93.0,88.0,93.0,100.0,70.0,65.0,66.0,69.0,46.0,41.0,39.0,37.0,1017.0,1016.0,1018.0,1018.0,1015.0,1014.0,1015.0,1017.0,1013.0,1013.0,1013.0,1014.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,13.0,16.0,16.0,2.0,16.0,16.0,14.0,42.0,8.0,6.0,3.0,5.0,0.0,0.0,0.0,8.0,36.5,30.0,23.5,74.0,72.0,70.0,90.5,68.5,45.5,1017.5,1015.0,1012.5,16.0,16.0,13.5,19.5,9.5,0.0,35.666666666666664,29.666666666666668,23.666666666666668,74.0,71.66666666666667,69.0,89.66666666666667,67.33333333333333,44.0,1017.0,1014.6666666666666,1012.6666666666666,16.0,16.0,14.333333333333334,18.333333333333332,8.333333333333334,0.0,1.5811388300841898,1.4142135623730951,0.0,0.0,1.4142135623730951,2.0,0.0,2.8284271247461903,3.4641016151377544,1.0,0.7071067811865476,-0.7071067811865476,0.0,0.0,-2.0,4.949747468305833,2.5495097567963922,0.0,0.5773502691896257,1.1547005383792515,1.1547005383792515,-0.5773502691896257,1.2909944487358056,1.7320508075688772,-2.886751345948129,2.23606797749979,3.0550504633038935,-0.816496580927726,0.0,-0.5773502691896257,0.0,0.0,-1.632993161855452,4.203173404306164,2.70801280154532,0.0,-0.8660254037844386,0.0,1.0,0.8660254037844386,1.0,1.118033988749895,-4.301162633521313,1.224744871391589,2.8284271247461903,-0.7071067811865476,-1.0,-0.7071067811865476,0.0,1.0,6.855654600401044,-13.518505834595775,2.1213203435596424,-4.0
31,37.0,36.0,34.0,36.0,31.0,29.0,29.0,29.0,24.0,23.0,24.0,22.0,74.0,74.0,74.0,75.0,73.0,71.0,71.0,70.0,71.0,69.0,67.0,66.0,88.0,93.0,88.0,93.0,67.0,70.0,65.0,66.0,45.0,46.0,41.0,39.0,1018.0,1017.0,1016.0,1018.0,1015.0,1015.0,1014.0,1015.0,1012.0,1013.0,1013.0,1013.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,13.0,16.0,16.0,23.0,16.0,16.0,14.0,11.0,8.0,6.0,3.0,0.0,0.0,0.0,0.0,37.0,31.0,25.0,74.5,73.5,72.0,86.5,67.0,46.5,1017.0,1014.0,1010.5,16.0,16.0,15.0,23.5,12.0,0.0,36.666666666666664,30.333333333333332,24.333333333333332,74.33333333333333,72.66666666666667,71.0,88.66666666666667,68.0,46.333333333333336,1017.0,1014.3333333333334,1011.3333333333334,16.0,16.0,14.333333333333334,21.0,10.666666666666666,0.0,0.7071067811865476,1.4142135623730951,1.5811388300841898,0.7071067811865476,1.5811388300841898,2.0,-4.123105625617661,-2.1213203435596424,2.0,-1.224744871391589,-1.4142135623730951,-2.23606797749979,0.0,0.0,1.5811388300841898,5.0,2.5495097567963922,0.0,1.2909944487358056,1.1547005383792515,1.1547005383792515,0.5773502691896257,1.2909944487358056,2.0,-1.7320508075688772,2.309401076758503,3.3166247903554,-0.816496580927726,-1.0,-1.8257418583505538,0.0,0.0,-1.1547005383792515,4.08248290463863,2.3804761428476167,0.0,0.5,1.0,1.4142135623730951,0.0,1.224744871391589,1.8027756377319946,-2.9154759474226504,1.9364916731037085,3.0413812651491097,-1.224744871391589,-1.0,-1.5811388300841898,0.0,0.0,-1.0,3.6742346141747673,2.5495097567963922,0.0
32,37.0,37.0,36.0,34.0,31.0,31.0,29.0,29.0,26.0,24.0,23.0,24.0,75.0,74.0,74.0,74.0,74.0,73.0,71.0,71.0,73.0,71.0,69.0,67.0,85.0,88.0,93.0,88.0,67.0,67.0,70.0,65.0,48.0,45.0,46.0,41.0,1016.0,1018.0,1017.0,1016.0,1013.0,1015.0,1015.0,1014.0,1009.0,1012.0,1013.0,1013.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,13.0,16.0,24.0,23.0,16.0,16.0,13.0,11.0,8.0,6.0,0.0,0.0,0.0,0.0,37.0,31.5,26.5,75.0,74.0,71.5,85.0,64.5,43.5,1015.5,1013.0,1010.0,16.0,16.0,16.0,23.5,13.0,0.0,37.0,31.333333333333332,25.666666666666668,74.66666666666667,73.66666666666667,71.33333333333333,86.0,65.33333333333333,44.0,1016.3333333333334,1013.6666666666666,1010.6666666666666,16.0,16.0,15.333333333333334,23.333333333333332,12.333333333333334,0.0,0.0,0.7071067811865476,1.5811388300841898,0.7071067811865476,0.7071067811865476,-1.5811388300841898,-2.1213203435596424,-3.5355339059327378,-6.0,-1.5811388300841898,-1.4142135623730951,-1.5811388300841898,0.0,0.0,1.4142135623730951,0.0,1.4142135623730951,0.0,0.5773502691896257,1.2909944487358056,1.4142135623730951,0.5773502691896257,1.2909944487358056,-0.5773502691896257,-3.366501646120693,-3.366501646120693,-4.932882862316247,-1.1547005383792515,-1.1547005383792515,-1.4142135623730951,0.0,0.0,1.2909944487358056,4.041451884327381,2.0816659994661326,0.0,1.118033988749895,1.118033988749895,1.118033988749895,0.5,1.118033988749895,0.8660254037844386,-1.5,-1.5,-3.4641016151377544,-0.8660254037844386,-0.8660254037844386,-1.224744871391589,0.0,0.0,-1.0,3.5,2.0615528128088303,0.0
32,37.0,37.0,37.0,36.0,32.0,31.0,31.0,29.0,27.0,26.0,24.0,23.0,75.0,75.0,74.0,74.0,74.0,74.0,73.0,71.0,70.0,73.0,71.0,69.0,85.0,85.0,88.0,93.0,62.0,67.0,67.0,70.0,39.0,48.0,45.0,46.0,1015.0,1016.0,1018.0,1017.0,1013.0,1013.0,1015.0,1015.0,1011.0,1009.0,1012.0,1013.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,13.0,23.0,24.0,23.0,16.0,13.0,13.0,11.0,8.0,0.0,0.0,0.0,0.0,37.0,32.0,26.5,75.0,74.0,71.5,85.0,63.5,42.0,1015.5,1013.5,1011.5,16.0,15.0,8.0,24.5,13.0,0.0,37.0,31.666666666666668,26.333333333333332,75.0,74.0,72.0,85.0,64.66666666666667,44.0,1015.6666666666666,1013.3333333333334,1010.6666666666666,16.0,15.333333333333334,10.666666666666666,24.333333333333332,13.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,-2.8284271247461903,-4.743416490252569,0.0,0.7071067811865476,1.5811388300841898,0.0,-1.4142135623730951,-11.313708498984761,2.0,0.0,0.0,0.0,0.5773502691896257,1.1547005383792515,0.5773502691896257,0.5773502691896257,1.1547005383792515,-1.7320508075688772,-2.309401076758503,-3.4641016151377544,-1.1547005383792515,-1.0,-1.1547005383792515,0.0,-1.1547005383792515,-9.16515138991168,1.7320508075688772,1.1547005383792515,0.0,0.5,1.118033988749895,1.118033988749895,0.5,1.118033988749895,1.4142135623730951,-2.9154759474226504,-2.5,-3.0413812651491097,-0.8660254037844386,-0.8660254037844386,-1.118033988749895,0.0,-1.0,-7.92148975887743,3.8078865529319543,1.8027756377319946,0.0
32,37.0,37.0,37.0,37.0,32.0,32.0,31.0,31.0,26.0,27.0,26.0,24.0,75.0,75.0,75.0,74.0,74.0,74.0,74.0,73.0,73.0,70.0,73.0,71.0,85.0,85.0,85.0,88.0,65.0,62.0,67.0,67.0,45.0,39.0,48.0,45.0,1016.0,1015.0,1016.0,1018.0,1014.0,1013.0,1013.0,1015.0,1012.0,1011.0,1009.0,1012.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,0.0,16.0,16.0,14.0,26.0,23.0,24.0,23.0,13.0,13.0,13.0,11.0,0.0,0.0,0.0,0.0,37.5,32.0,26.0,75.0,73.5,70.5,88.0,66.5,45.0,1016.5,1014.0,1011.5,16.0,15.0,8.0,26.0,13.0,0.0,37.333333333333336,32.0,26.333333333333332,75.0,73.66666666666667,70.33333333333333,87.0,65.0,43.0,1016.0,1013.6666666666666,1011.3333333333334,16.0,15.333333333333334,10.666666666666666,25.0,13.0,0.0,0.7071067811865476,0.0,-0.7071067811865476,0.0,-0.7071067811865476,-2.8284271247461903,4.242640687119285,3.0,4.242640687119285,1.0,0.7071067811865476,0.0,0.0,0.0,0.0,2.1213203435596424,0.0,0.0,0.5773502691896257,0.5773502691896257,0.0,0.0,-0.5773502691896257,-2.886751345948129,3.4641016151377544,-1.5275252316519468,-3.872983346207417,0.5773502691896257,0.5773502691896257,1.1547005383792515,0.0,0.0,0.0,1.632993161855452,0.0,0.0,0.5,0.5,1.0,0.5,0.0,-2.29128784747792,2.598076211353316,-1.3228756555322954,-3.0,-0.8660254037844386,-0.8660254037844386,-1.118033988749895,0.0,0.0,1.0,1.5,1.0,0.0
32,38.0,37.0,37.0,37.0,32.0,32.0,32.0,31.0,26.0,26.0,27.0,26.0,75.0,75.0,75.0,75.0,73.0,74.0,74.0,74.0,68.0,73.0,70.0,73.0,91.0,85.0,85.0,85.0,68.0,65.0,62.0,67.0,45.0,45.0,39.0,48.0,1017.0,1016.0,1015.0,1016.0,1014.0,1014.0,1013.0,1013.0,1011.0,1012.0,1011.0,1009.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,0.0,16.0,16.0,26.0,26.0,23.0,24.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,37.5,32.0,26.0,74.5,73.0,69.5,88.0,66.0,43.5,1016.0,1013.5,1011.0,16.0,16.0,12.0,26.0,13.5,0.0,37.333333333333336,32.0,26.0,74.66666666666667,73.33333333333333,70.66666666666667,87.0,65.66666666666667,44.0,1016.0,1013.6666666666666,1011.3333333333334,16.0,15.333333333333334,8.0,26.0,13.333333333333334,0.0,0.0,0.0,0.0,-0.7071067811865476,-0.7071067811865476,-2.8284271247461903,0.0,-1.8708286933869707,-2.1213203435596424,-1.224744871391589,-0.7071067811865476,-0.7071067811865476,0.0,1.4142135623730951,9.797958971132712,0.0,0.7071067811865476,0.0,0.0,0.0,-0.5773502691896257,-0.5773502691896257,-0.5773502691896257,-1.5275252316519468,0.0,0.816496580927726,3.0,-0.816496580927726,0.0,0.0,0.0,0.0,-4.618802153517006,1.7320508075688772,0.5773502691896257,0.0,0.0,0.5,0.0,-0.5,-0.5,-2.0,0.0,-2.3979157616563596,-3.6742346141747673,-0.8660254037844386,0.0,1.0,0.0,0.0,-4.0,1.4142135623730951,0.5,0.0
32,37.0,38.0,37.0,37.0,32.0,32.0,32.0,32.0,26.0,26.0,26.0,27.0,74.0,75.0,75.0,75.0,73.0,73.0,74.0,74.0,71.0,68.0,73.0,70.0,85.0,91.0,85.0,85.0,64.0,68.0,65.0,62.0,42.0,45.0,45.0,39.0,1015.0,1017.0,1016.0,1015.0,1013.0,1014.0,1014.0,1013.0,1011.0,1011.0,1012.0,1011.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,8.0,16.0,0.0,16.0,26.0,26.0,26.0,23.0,14.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,37.5,32.0,26.0,74.5,73.0,69.5,85.0,64.0,42.0,1016.5,1014.0,1011.5,16.0,16.0,12.0,24.5,12.5,0.0,37.666666666666664,32.0,26.0,74.66666666666667,73.0,69.0,87.0,65.33333333333333,43.0,1016.6666666666666,1014.0,1011.3333333333334,16.0,16.0,13.333333333333334,25.0,12.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.242640687119285,-2.8284271247461903,-2.1213203435596424,1.5811388300841898,1.224744871391589,0.7071067811865476,0.0,0.0,0.0,-2.1213203435596424,-2.0,0.0,0.5773502691896257,0.0,0.0,0.0,-0.5773502691896257,-2.886751345948129,0.0,-1.5275252316519468,-1.7320508075688772,1.4142135623730951,1.0,0.0,0.0,1.1547005383792515,9.237604307034012,-1.7320508075688772,-1.632993161855452,0.0,0.5,0.0,-0.5,0.0,-0.5,-2.0,0.0,0.7071067811865476,2.598076211353316,1.3228756555322954,1.0,0.5,0.0,0.0,0.0,0.0,-1.4142135623730951,0.0
